Driver,LapNumber,GapTime
VER,0.6666666666666666,0.0
PIA,0.6666666666666666,5.328
NOR,0.6666666666666666,2.9370000000000003
LEC,0.6666666666666666,8.796
PER,0.6666666666666666,13.921
SAI,0.6666666666666666,10.281
HAM,0.6666666666666666,16.484
RUS,0.6666666666666666,19.515
TSU,0.6666666666666666,23.39
ALO,0.6666666666666666,12.109
LAW,0.6666666666666666,22.249
GAS,0.6666666666666666,28.655
ALB,0.6666666666666666,31.015
OCO,0.6666666666666666,41.499
MAG,0.6666666666666666,29.593
BOT,0.6666666666666666,52.28
STR,0.6666666666666666,24.593
HUL,0.6666666666666666,26.64
ZHO,0.6666666666666666,33.718
SAR,0.6666666666666666,31.905
VER,1.0,0.0
PIA,1.0,4.734
NOR,1.0,3.14
LEC,1.0,6.625
PER,1.0,10.64
SAI,1.0,7.734
HAM,1.0,11.343
RUS,1.0,13.953
TSU,1.0,18.077
ALO,1.0,8.984
LAW,1.0,16.406
GAS,1.0,22.234
ALB,1.0,25.687
OCO,1.0,41.561
MAG,1.0,23.281
BOT,1.0,54.389
STR,1.0,19.312
HUL,1.0,21.312
ZHO,1.0,30.234
SAR,1.0,24.515
VER,1.3333333333333333,0.0
PIA,1.3333333333333333,3.391
NOR,1.3333333333333333,2.391
LEC,1.3333333333333333,4.641
PER,1.3333333333333333,7.406
SAI,1.3333333333333333,5.547
HAM,1.3333333333333333,8.984
RUS,1.3333333333333333,10.078
TSU,1.3333333333333333,13.844
ALO,1.3333333333333333,6.344
LAW,1.3333333333333333,12.516
GAS,1.3333333333333333,20.687
ALB,1.3333333333333333,53.015
OCO,1.3333333333333333,44.797
MAG,1.3333333333333333,22.641
BOT,1.3333333333333333,86.014
STR,1.3333333333333333,15.047
HUL,1.3333333333333333,18.563
ZHO,1.3333333333333333,49.499
SAR,1.3333333333333333,23.89
VER,1.6666666666666665,0.0
PIA,1.6666666666666665,2.578
NOR,1.6666666666666665,1.766
LEC,1.6666666666666665,3.906
PER,1.6666666666666665,8.437
SAI,1.6666666666666665,4.719
HAM,1.6666666666666665,9.531
RUS,1.6666666666666665,10.797
TSU,1.6666666666666665,15.953
ALO,1.6666666666666665,5.969
LAW,1.6666666666666665,13.797
GAS,1.6666666666666665,20.656
ALB,1.6666666666666665,32.609
OCO,1.6666666666666665,24.324
MAG,1.6666666666666665,21.89
BOT,1.6666666666666665,66.233
STR,1.6666666666666665,17.187
HUL,1.6666666666666665,18.109
ZHO,1.6666666666666665,29.109
SAR,1.6666666666666665,23.25
VER,2.0,0.0
PIA,2.0,3.765
NOR,2.0,2.187
LEC,2.0,5.156
PER,2.0,7.906
SAI,2.0,6.671
HAM,2.0,8.421
RUS,2.0,10.374
TSU,2.0,15.531
ALO,2.0,7.718
LAW,2.0,12.546
GAS,2.0,19.968
ALB,2.0,28.312
OCO,2.0,21.765
MAG,2.0,20.859
BOT,2.0,57.764
STR,2.0,16.781
HUL,2.0,18.765
ZHO,2.0,25.593
SAR,2.0,23.28
VER,2.3333333333333335,0.0
PIA,2.3333333333333335,1.984
NOR,2.3333333333333335,0.844
LEC,2.3333333333333335,3.015
PER,2.3333333333333335,23.624
SAI,2.3333333333333335,3.953
HAM,2.3333333333333335,6.734
RUS,2.3333333333333335,7.234
TSU,2.3333333333333335,11.187
ALO,2.3333333333333335,5.234
LAW,2.3333333333333335,8.875
GAS,2.3333333333333335,17.703
ALB,2.3333333333333335,22.265
OCO,2.3333333333333335,19.781
MAG,2.3333333333333335,19.218
BOT,2.3333333333333335,41.196
STR,2.3333333333333335,12.125
HUL,2.3333333333333335,15.656
ZHO,2.3333333333333335,20.796
SAR,2.3333333333333335,28.796
VER,2.6666666666666665,0.0
PIA,2.6666666666666665,2.875
NOR,2.6666666666666665,1.5310000000000001
LEC,2.6666666666666665,4.235
PER,2.6666666666666665,25.656
SAI,2.6666666666666665,6.016
HAM,2.6666666666666665,9.031
RUS,2.6666666666666665,10.234
TSU,2.6666666666666665,15.016
ALO,2.6666666666666665,6.875
LAW,2.6666666666666665,13.437
GAS,2.6666666666666665,19.609
ALB,2.6666666666666665,24.297
OCO,2.6666666666666665,22.062
MAG,2.6666666666666665,21.39
BOT,2.6666666666666665,28.609
STR,2.6666666666666665,16.187
HUL,2.6666666666666665,18.015
ZHO,2.6666666666666665,23.265
SAR,2.6666666666666665,26.968
VER,3.0,0.0
PIA,3.0,3.891
NOR,3.0,1.9220000000000002
LEC,3.0,6.188
PER,3.0,29.422
SAI,3.0,7.735
HAM,3.0,11.438
RUS,3.0,12.484
TSU,3.0,17.234
ALO,3.0,9.25
LAW,3.0,14.953
GAS,3.0,22.891
ALB,3.0,27.875
OCO,3.0,25.406
MAG,3.0,24.516
BOT,3.0,32.864
STR,3.0,19.812
HUL,3.0,21.562
