Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber
2023-11-03 14:15:13,Other,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 20 %,,,,,
2023-11-03 14:18:33,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,
2023-11-03 14:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,
2023-11-03 15:05:50,Other,TURN 12 INCIDENT INVOLVING CARS 27 (HUL) AND 4 (NOR) NOTED - CAUSING A COLLISION,,,,,
2023-11-03 15:13:48,CarEvent,CAR 2 (SAR) OFF TRACK AND CONTINUED AT TURN 1,,,,,2
2023-11-03 15:19:37,Other,FIA STEWARDS: TURN 12 INCIDENT INVOLVING CARS 27 (HUL) AND 4 (NOR) WILL BE INVESTIGATED AFTER THE SESSION - CAUSING A COLLISION,,,,,
2023-11-03 15:29:09,CarEvent,CAR 77 (BOT) OFF TRACK AND CONTINUED AT TURN 1,,,,,77
2023-11-03 15:30:01,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,
2023-11-03 15:30:16,Other,FIRST CAR TO TAKE THE FLAG - CAR 3 (RIC),,,,,
