Driver,LapNumber,GapTime
VER,0.6666666666666666,0.0
LEC,0.6666666666666666,0.094
PIA,0.6666666666666666,0.469
RUS,0.6666666666666666,1.3439999999999999
NOR,0.6666666666666666,0.891
TSU,0.6666666666666666,2.266
ALO,0.6666666666666666,2.891
HUL,0.6666666666666666,4.547
PER,0.6666666666666666,3.781
GAS,0.6666666666666666,3.375
HAM,0.6666666666666666,3.547
OCO,0.6666666666666666,4.172
STR,0.6666666666666666,4.281
ALB,0.6666666666666666,5.969
RIC,0.6666666666666666,5.75
SAI,0.6666666666666666,5.203
MAG,0.6666666666666666,5.953
BOT,0.6666666666666666,5.406
ZHO,0.6666666666666666,5.75
SAR,0.6666666666666666,6.109
VER,1.0,0.0
LEC,1.0,0.891
PIA,1.0,1.734
RUS,1.0,2.641
NOR,1.0,2.25
TSU,1.0,3.609
ALO,1.0,3.922
HUL,1.0,7.234
PER,1.0,5.891
GAS,1.0,4.359
HAM,1.0,5.078
OCO,1.0,6.25
STR,1.0,6.484
ALB,1.0,8.406
RIC,1.0,7.797
SAI,1.0,7.578
MAG,1.0,9.391
BOT,1.0,8.156
ZHO,1.0,8.703
SAR,1.0,9.891
VER,1.3333333333333333,0.0
LEC,1.3333333333333333,1.123
PIA,1.3333333333333333,1.58
RUS,1.3333333333333333,2.648
NOR,1.3333333333333333,2.068
TSU,1.3333333333333333,3.331
ALO,1.3333333333333333,3.698
HUL,1.3333333333333333,7.44
PER,1.3333333333333333,5.642
GAS,1.3333333333333333,4.422
HAM,1.3333333333333333,5.067
OCO,1.3333333333333333,6.088
STR,1.3333333333333333,6.561
ALB,1.3333333333333333,8.899000000000001
RIC,1.3333333333333333,8.232
SAI,1.3333333333333333,7.904
MAG,1.3333333333333333,9.771
BOT,1.3333333333333333,8.609
ZHO,1.3333333333333333,9.098
SAR,1.3333333333333333,10.07
VER,1.6666666666666665,0.0
LEC,1.6666666666666665,1.351
PIA,1.6666666666666665,1.5590000000000002
RUS,1.6666666666666665,2.76
NOR,1.6666666666666665,2.2
TSU,1.6666666666666665,3.693
ALO,1.6666666666666665,4.233
HUL,1.6666666666666665,8.197
PER,1.6666666666666665,6.031
GAS,1.6666666666666665,4.666
HAM,1.6666666666666665,5.225
OCO,1.6666666666666665,6.657
STR,1.6666666666666665,7.162
ALB,1.6666666666666665,9.565
RIC,1.6666666666666665,8.686
SAI,1.6666666666666665,8.167
MAG,1.6666666666666665,10.987
BOT,1.6666666666666665,8.994
ZHO,1.6666666666666665,9.598
SAR,1.6666666666666665,11.675
VER,2.0,0.0
LEC,2.0,1.33
PIA,2.0,1.998
RUS,2.0,3.412
NOR,2.0,2.783
TSU,2.0,4.189
ALO,2.0,4.828
HUL,2.0,9.237
PER,2.0,6.498
GAS,2.0,5.453
HAM,2.0,6.005
OCO,2.0,7.029
STR,2.0,7.702
ALB,2.0,11.234
RIC,2.0,9.711
SAI,2.0,8.684
MAG,2.0,11.728
BOT,2.0,10.137
ZHO,2.0,10.549
SAR,2.0,12.643
VER,2.3333333333333335,0.0
LEC,2.3333333333333335,1.079
PIA,2.3333333333333335,1.716
RUS,2.3333333333333335,3.25
NOR,2.3333333333333335,2.612
TSU,2.3333333333333335,4.022
ALO,2.3333333333333335,4.555
HUL,2.3333333333333335,9.283
PER,2.3333333333333335,6.282
GAS,2.3333333333333335,5.217
HAM,2.3333333333333335,5.948
OCO,2.3333333333333335,6.946
STR,2.3333333333333335,7.598
ALB,2.3333333333333335,11.273
RIC,2.3333333333333335,9.777
SAI,2.3333333333333335,8.891
MAG,2.3333333333333335,11.777
BOT,2.3333333333333335,10.339
ZHO,2.3333333333333335,10.795
SAR,2.3333333333333335,12.691
VER,2.6666666666666665,0.0
LEC,2.6666666666666665,0.761
PIA,2.6666666666666665,1.2
