Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber
2023-07-28 15:54:27,Flag,DOUBLE YELLOW IN TRACK SECTOR 21,,DOUBLE YELLOW,Sector,21.0,
2023-07-28 15:54:32,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,
2023-07-28 15:54:44,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,
2023-07-28 15:54:47,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,
2023-07-28 15:55:02,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,
2023-07-28 15:55:12,Flag,DOUBLE YELLOW IN TRACK SECTOR 19,,DOUBLE YELLOW,Sector,19.0,
2023-07-28 15:55:15,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,
2023-07-28 15:55:18,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.0,
2023-07-28 15:55:32,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.0,
2023-07-28 15:55:50,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,
2023-07-28 15:56:00,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,
2023-07-28 15:56:14,Other,TURN 10 INCIDENT INVOLVING CARS 20 (MAG) AND 16 (LEC) NOTED - IMPEDING,,,,,
2023-07-28 15:56:25,Other,FIA STEWARDS: TURN 10 INCIDENT INVOLVING CARS 20 (MAG) AND 16 (LEC) WILL BE INVESTIGATED AFTER THE SESSION - IMPEDING,,,,,
2023-07-28 15:56:29,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,
2023-07-28 15:56:30,Other,NORMAL GRIP CONDITIONS,,,,,
2023-07-28 15:56:36,Flag,CLEAR IN TRACK SECTOR 21,,CLEAR,Sector,21.0,
2023-07-28 15:56:41,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,
2023-07-28 15:56:41,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,
2023-07-28 15:56:59,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,
2023-07-28 15:57:00,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,
2023-07-28 15:57:19,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,
2023-07-28 15:57:21,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 16,,,,,
2023-07-28 15:57:23,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,
2023-07-28 15:57:40,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,
2023-07-28 15:57:44,Other,Q3 WILL START AT 18:03,,,,,
