Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2024-11-01 14:15:15,Other,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 0%,,,,,,
2024-11-01 14:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-11-01 15:00:19,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 6,,,,,,
2024-11-01 15:00:21,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2024-11-01 15:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-11-01 15:30:10,Other,FIRST CAR TO TAKE THE FLAG - CAR 30 (LAW),,,,,,
