Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2024-09-13 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-09-13 13:08:30,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2024-09-13 13:08:38,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
2024-09-13 13:08:43,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
2024-09-13 13:08:43,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2024-09-13 13:08:47,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
2024-09-13 13:13:17,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
2024-09-13 13:13:40,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2024-09-13 13:14:55,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
2024-09-13 13:14:56,Other,DRS DISABLED IN ZONE 1,,,,,,
2024-09-13 13:15:16,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
2024-09-13 13:15:16,Other,DRS ENABLED IN ZONE 1,,,,,,
2024-09-13 13:33:45,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.0,,
2024-09-13 13:33:51,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,
2024-09-13 13:34:03,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
2024-09-13 13:34:04,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
2024-09-13 13:34:06,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
2024-09-13 13:34:07,Other,DRS DISABLED IN ZONE 1,,,,,,
2024-09-13 13:34:20,Other,DRS ENABLED IN ZONE 1,,,,,,
