Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2024-06-22 10:14:51,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,,
2024-06-22 10:15:12,Other,RISK OF RAIN FOR F1 THIRD PRACTICE SESSION IS 0 %,,,,,,
2024-06-22 10:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-06-22 11:15:36,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14,,,,,,
2024-06-22 11:17:49,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
2024-06-22 11:21:27,Other,TURN 5 INCIDENT INVOLVING CARS 44 (HAM) AND 18 (STR) NOTED,,,,,,
2024-06-22 11:23:08,Other,FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 44 (HAM) AND 18 (STR) WILL BE INVESTIGATED AFTER THE SESSION,,,,,,
2024-06-22 11:25:46,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14,,,,,,
2024-06-22 11:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-06-22 11:30:12,Other,FIRST CAR TO TAKE THE FLAG - CAR 3 (RIC),,,,,,
2024-06-22 11:32:46,Other,"TURN 5 INCIDENT INVOLVING CARS 4 (NOR), 16 (LEC) AND 1 (VER) NOTED",,,,,,
2024-06-22 11:33:24,Other,TURN 7 INCIDENT INVOLVING CARS 16 (LEC) AND 4 (NOR) NOTED,,,,,,
2024-06-22 11:33:40,Other,FIA STEWARDS: TURN 7 INCIDENT INVOLVING CARS 16 (LEC) AND 4 (NOR) WILL BE INVESTIGATED AFTER THE SESSION,,,,,,
2024-06-22 11:36:14,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
2024-06-22 11:36:49,Other,"FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 4 (NOR), 16 (LEC) AND 1 (VER) REVIEWED NO FURTHER INVESTIGATION",,,,,,
