Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2024-09-14 11:47:11,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,
2024-09-14 12:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-09-14 12:04:33,Other,CAR 16 (LEC) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 2 16:03:31,,,,,,
2024-09-14 12:06:29,Other,CAR 55 (SAI) TIME 2:06.108 DELETED - TRACK LIMITS AT TURN 15 LAP 3 16:05:47,,,,,,
2024-09-14 12:08:10,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2024-09-14 12:08:11,Other,DRS DISABLED IN ZONE 2,,,,,,
2024-09-14 12:08:11,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,
2024-09-14 12:08:12,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2024-09-14 12:08:12,Other,DRS ENABLED IN ZONE 2,,,,,,
2024-09-14 12:08:34,Other,CAR 63 (RUS) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 5 16:07:50 (PIT),,,,,,
2024-09-14 12:10:49,Other,CAR 55 (SAI) TIME 2:37.506 DELETED - TRACK LIMITS AT TURN 1 LAP 5 16:08:11,,,,,,
2024-09-14 12:10:54,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
2024-09-14 12:10:55,Other,DRS DISABLED IN ZONE 1,,,,,,
2024-09-14 12:11:01,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,
2024-09-14 12:11:02,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2024-09-14 12:11:03,Other,DRS DISABLED IN ZONE 2,,,,,,
2024-09-14 12:11:14,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2024-09-14 12:11:14,Other,DRS ENABLED IN ZONE 1,,,,,,
2024-09-14 12:11:14,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
2024-09-14 12:11:15,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2024-09-14 12:11:15,Other,DRS ENABLED IN ZONE 2,,,,,,
2024-09-14 12:11:15,Other,DRS DISABLED IN ZONE 1,,,,,,
2024-09-14 12:11:28,Other,CAR 16 (LEC) TIME 2:09.422 DELETED - TRACK LIMITS AT TURN 15 LAP 5 16:09:38,,,,,,
2024-09-14 12:13:16,Other,CAR 55 (SAI) TIME 2:30.522 DELETED - TRACK LIMITS AT TURN 2 LAP 6 16:11:01,,,,,,
2024-09-14 12:14:03,Other,CAR 16 (LEC) TIME 2:09.422 DELETED - DOUBLE YELLOW AT TURN 1,,,,,,
2024-09-14 12:14:04,Other,CAR 10 (GAS) LAP DELETED - DOUBLE YELLOW AT TURN 2,,,,,,
2024-09-14 12:14:05,Other,CAR 3 (RIC) TIME 2:40.118 DELETED - DOUBLE YELLOW AT TURN 2,,,,,,
2024-09-14 12:17:01,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,
2024-09-14 12:17:06,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
2024-09-14 12:17:06,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2024-09-14 12:17:07,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
2024-09-14 12:17:11,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
