Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2024-07-05 15:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-07-05 15:53:18,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,,,,,,
2024-07-05 15:53:23,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
2024-07-05 15:54:01,Other,WET TRACK,,,,,,
2024-07-05 15:54:41,Other,LOW GRIP CONDITIONS,,,,,,
2024-07-05 16:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-07-05 16:00:57,Other,FIRST CAR TO TAKE THE FLAG - CAR 63 (RUS),,,,,,
2024-07-05 16:04:51,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,,,,,,
2024-07-05 16:04:55,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
2024-07-05 16:04:59,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 17,,,,,,
2024-07-05 16:05:02,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
