Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2024-06-08 19:56:59,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,
2024-06-08 19:57:00,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
2024-06-08 19:57:02,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.0,,
2024-06-08 19:57:03,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
2024-06-08 19:57:06,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,
2024-06-08 19:57:07,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
2024-06-08 19:57:17,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 11,,,,,,
2024-06-08 19:57:20,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
2024-06-08 20:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-06-08 20:05:43,Other,CAR 55 (SAI) TIME 1:22.095 DELETED - TRACK LIMITS AT TURN 2 LAP 3 16:04:12,,,,,,
2024-06-08 20:05:54,Other,CAR 20 (MAG) TIME 1:24.212 DELETED - TRACK LIMITS AT TURN 8 LAP 3 16:04:16,,,,,,
2024-06-08 20:07:40,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,
2024-06-08 20:07:41,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,
2024-06-08 20:09:17,Other,CAR 44 (HAM) TIME 1:37.355 DELETED - TRACK LIMITS AT TURN 1 LAP 5 16:07:38,,,,,,
2024-06-08 20:10:12,Other,CAR 63 (RUS) TIME 1:27.779 DELETED - TRACK LIMITS AT TURN 4 LAP 5 16:07:46,,,,,,
2024-06-08 20:13:46,Other,"TURN 4 INCIDENT INVOLVING CARS 44 (HAM), 22 (TSU) AND 81 (PIA) NOTED - IMPEDING",,,,,,
2024-06-08 20:16:26,Other,"FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 44 (HAM), 22 (TSU) AND 81 (PIA) REVIEWED NO FURTHER INVESTIGATION - IMPEDING",,,,,,
2024-06-08 20:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-06-08 20:18:08,Other,FIRST CAR TO TAKE THE FLAG - CAR 2 (SAR),,,,,,
2024-06-08 20:22:16,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 2 (SAR), 3 (RIC), 23 (ALB), 77 (BOT), 55 (SAI), 27 (HUL), 63 (RUS), 44 (HAM), 81 (PIA), 4 (NOR), 1 (VER), 11 (PER), 18 (STR), 31 (OCO), 14 (ALO), 22 (TSU) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2024-06-08 20:22:50,Other,"FIA STEWARDS: Q1 INCIDENT INVOLVING CARS 2 (SAR), 3 (RIC), 23 (ALB), 77 (BOT), 55 (SAI), 27 (HUL), 63 (RUS), 44 (HAM), 81 (PIA), 4 (NOR), 1 (VER), 11 (PER), 18 (STR), 31 (OCO), 14 (ALO), 22 (TSU) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2024-06-08 20:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-06-08 20:27:52,Other,PIT LANE INCIDENT INVOLVING CAR 1 (VER) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS,,,,,,
2024-06-08 20:31:40,Other,CAR 55 (SAI) TIME 1:42.875 DELETED - TRACK LIMITS AT TURN 13 LAP 16 16:30:58,,,,,,
2024-06-08 20:39:20,Other,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CAR 1 (VER) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS,,,,,,
2024-06-08 20:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-06-08 20:40:15,Other,FIRST CAR TO TAKE THE FLAG - CAR 23 (ALB),,,,,,
2024-06-08 20:42:01,Other,FIA STEWARDS: Q2 INCIDENT INVOLVING CAR 20 (MAG) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2024-06-08 20:42:21,Other,FIA STEWARDS: Q2 INCIDENT INVOLVING CAR 20 (MAG) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2024-06-08 20:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-06-08 21:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-06-08 21:00:13,Other,FIRST CAR TO TAKE THE FLAG - CAR 4 (NOR),,,,,,
2024-06-08 21:02:50,Other,FIA STEWARDS: Q3 INCIDENT INVOLVING CAR 44 (HAM) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2024-06-08 21:03:04,Other,FIA STEWARDS: Q3 INCIDENT INVOLVING CAR 44 (HAM) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2024-06-08 21:05:36,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,
2024-06-08 21:05:37,Other,DRS DISABLED IN ZONE 2,,,,,,
2024-06-08 21:05:41,Other,DRS ENABLED IN ZONE 2,,,,,,
2024-06-08 21:05:41,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
2024-06-08 21:05:46,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,
2024-06-08 21:05:47,Other,DRS DISABLED IN ZONE 2,,,,,,
2024-06-08 21:08:02,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
