Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2024-07-26 11:15:04,Other,DRS ENABLED IN ZONE 1,,,,,,
2024-07-26 11:15:08,Other,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 30 %,,,,,,
2024-07-26 11:15:13,Other,DRS DISABLED IN ZONE 1,,,,,,
2024-07-26 11:15:44,Other,DRS ENABLED IN ZONE 1,,,,,,
2024-07-26 11:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-07-26 11:33:18,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
2024-07-26 11:33:47,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
2024-07-26 11:33:51,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2024-07-26 12:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-07-26 12:30:14,Other,FIRST CAR TO TAKE THE FLAG - CAR 63 (RUS),,,,,,
2024-07-26 12:50:08,Other,RISK OF RAIN FOR F3 QUALIFYING SESSION IS 30 %,,,,,,
