Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2024-05-18 10:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-05-18 10:54:21,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.0,,
2024-05-18 10:54:26,Flag,DOUBLE YELLOW IN TRACK SECTOR 18,,DOUBLE YELLOW,Sector,18.0,,
2024-05-18 10:54:27,Flag,RED FLAG,,RED,Track,,,
2024-05-18 10:54:27,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
2024-05-18 10:54:35,Other,MEDICAL CAR DEPLOYED,,,,,,
2024-05-18 11:00:12,Flag,TRACK CLEAR,,CLEAR,Track,,,
2024-05-18 11:00:16,Drs,DRS ENABLED,ENABLED,,,,,
2024-05-18 11:00:53,Other,SESSION WILL RESUME AT 13:01,,,,,,
2024-05-18 11:01:29,Other,SESSION WILL RESUME AT 13:02,,,,,,
2024-05-18 11:02:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-05-18 11:24:03,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
2024-05-18 11:24:06,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,
2024-05-18 11:24:09,Flag,RED FLAG,,RED,Track,,,
2024-05-18 11:24:10,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
2024-05-18 11:27:28,Other,SESSION WILL RESUME AT 13:28,,,,,,
2024-05-18 11:27:40,Flag,TRACK CLEAR,,CLEAR,Track,,,
2024-05-18 11:27:42,Drs,DRS ENABLED,ENABLED,,,,,
2024-05-18 11:28:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-05-18 11:30:01,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-05-18 11:30:20,Other,FIRST CAR TO TAKE THE FLAG - CAR 22 (TSU),,,,,,
2024-05-18 11:35:02,Other,TURN 18 INCIDENT INVOLVING CAR 81 (PIA) NOTED,,,,,,
2024-05-18 11:35:48,Other,"TURN 13 INCIDENT INVOLVING CARS 3 (RIC), 22 (TSU) AND 20 (MAG) NOTED - IMPEDING",,,,,,
2024-05-18 11:42:09,Other,FIA STEWARDS: TURN 18 INCIDENT INVOLVING CAR 81 (PIA) REVIEWED NO FURTHER INVESTIGATION,,,,,,
