Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2024-04-05 05:55:00,Other,WET TRACK,,,,,,
2024-04-05 05:55:03,Other,LOW GRIP CONDITIONS,,,,,,
2024-04-05 06:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-04-05 06:08:58,Other,NORMAL GRIP CONDITIONS,,,,,,
2024-04-05 06:16:44,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 21,,,,,,
2024-04-05 06:16:48,Flag,CLEAR IN TRACK SECTOR 21,,CLEAR,Sector,21.0,,
2024-04-05 06:16:50,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 21,,,,,,
2024-04-05 06:16:51,Flag,CLEAR IN TRACK SECTOR 21,,CLEAR,Sector,21.0,,
2024-04-05 06:17:19,Other,LOW GRIP CONDITIONS,,,,,,
2024-04-05 06:58:54,Other,NORMAL GRIP CONDITIONS,,,,,,
2024-04-05 07:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-04-05 07:00:12,Other,FIRST CAR TO TAKE THE FLAG - CAR 55 (SAI),,,,,,
