Driver,LapNumber,GapTime
VER,0.6666666666666666,6.172
GAS,0.6666666666666666,2.492
PER,0.6666666666666666,
ALO,0.6666666666666666,3.844
LEC,0.6666666666666666,5.107
STR,0.6666666666666666,5.651
MAG,0.6666666666666666,4.679
TSU,0.6666666666666666,7.124
ALB,0.6666666666666666,6.837
ZHO,0.6666666666666666,6.836
HUL,0.6666666666666666,3.544
LAW,0.6666666666666666,5.651
NOR,0.6666666666666666,0.0
COL,0.6666666666666666,7.337
HAM,0.6666666666666666,6.693
SAI,0.6666666666666666,1.7109999999999999
DOO,0.6666666666666666,7.126
RUS,0.6666666666666666,3.229
BOT,0.6666666666666666,6.775
PIA,0.6666666666666666,11.781
VER,1.0,8.298
GAS,1.0,2.8609999999999998
PER,1.0,
ALO,1.0,4.953
LEC,1.0,6.452
STR,1.0,7.124
MAG,1.0,5.688
TSU,1.0,10.933
ALB,1.0,10.004
ZHO,1.0,9.607
HUL,1.0,4.404
LAW,1.0,7.856
NOR,1.0,0.0
COL,1.0,11.264
HAM,1.0,8.672
SAI,1.0,1.9340000000000002
DOO,1.0,10.343
RUS,1.0,3.584
BOT,1.0,8.875
PIA,1.0,12.451
VER,1.3333333333333333,8.327
GAS,1.3333333333333333,2.7880000000000003
ALO,1.3333333333333333,4.891
LEC,1.3333333333333333,6.5809999999999995
STR,1.3333333333333333,7.222
MAG,1.3333333333333333,5.807
TSU,1.3333333333333333,11.261
ALB,1.3333333333333333,10.205
ZHO,1.3333333333333333,9.843
HUL,1.3333333333333333,4.239
LAW,1.3333333333333333,7.973
NOR,1.3333333333333333,0.0
COL,1.3333333333333333,12.039
HAM,1.3333333333333333,8.993
SAI,1.3333333333333333,1.911
DOO,1.3333333333333333,10.579
RUS,1.3333333333333333,3.269
BOT,1.3333333333333333,9.392
PIA,1.3333333333333333,12.969
VER,1.6666666666666665,16.634
GAS,1.6666666666666665,3.33
ALO,1.6666666666666665,8.527
LEC,1.6666666666666665,11.542
STR,1.6666666666666665,12.58
MAG,1.6666666666666665,9.739
TSU,1.6666666666666665,23.68
ALB,1.6666666666666665,20.546
ZHO,1.6666666666666665,20.154
HUL,1.6666666666666665,7.444
LAW,1.6666666666666665,14.593
NOR,1.6666666666666665,0.0
COL,1.6666666666666665,24.836
HAM,1.6666666666666665,17.964
SAI,1.6666666666666665,1.304
DOO,1.6666666666666665,21.73
RUS,1.6666666666666665,5.735
BOT,1.6666666666666665,18.959
PIA,1.6666666666666665,25.421
VER,2.0,14.949
GAS,2.0,4.283
ALO,2.0,6.848
LEC,2.0,11.185
STR,2.0,12.215
MAG,2.0,7.658
TSU,2.0,24.087
ALB,2.0,21.895
ZHO,2.0,21.067
HUL,2.0,5.907
LAW,2.0,13.639
NOR,2.0,0.0
COL,2.0,25.056
HAM,2.0,17.117
SAI,2.0,3.245
DOO,2.0,22.872
RUS,2.0,5.017
BOT,2.0,18.192
PIA,2.0,26.14
VER,2.3333333333333335,12.793
GAS,2.3333333333333335,4.702
ALO,2.3333333333333335,6.701
LEC,2.3333333333333335,9.83
STR,2.3333333333333335,10.756
MAG,2.3333333333333335,7.311
TSU,2.3333333333333335,18.164
ALB,2.3333333333333335,16.472
ZHO,2.3333333333333335,16.032
HUL,2.3333333333333335,5.993
LAW,2.3333333333333335,12.006
NOR,2.3333333333333335,0.0
COL,2.3333333333333335,19.072
HAM,2.3333333333333335,13.639
SAI,2.3333333333333335,3.676
DOO,2.3333333333333335,17.402
RUS,2.3333333333333335,5.4
BOT,2.3333333333333335,14.441
PIA,2.3333333333333335,20.826
VER,2.6666666666666665,9.713
GAS,2.6666666666666665,3.753
ALO,2.6666666666666665,5.29
LEC,2.6666666666666665,7.016
STR,2.6666666666666665,7.788
MAG,2.6666666666666665,6.248
TSU,2.6666666666666665,15.065
ALB,2.6666666666666665,13.635
ZHO,2.6666666666666665,12.962
HUL,2.6666666666666665,4.687
LAW,2.6666666666666665,9.854
NOR,2.6666666666666665,0.0
COL,2.6666666666666665,21.957
HAM,2.6666666666666665,11.383
SAI,2.6666666666666665,3.222
DOO,2.6666666666666665,15.143
RUS,2.6666666666666665,3.66
BOT,2.6666666666666665,12.558
PIA,2.6666666666666665,16.264
VER,3.0,9.687
GAS,3.0,3.807
ALO,3.0,5.775
LEC,3.0,7.5280000000000005
STR,3.0,8.427
MAG,3.0,6.628
TSU,3.0,15.595
ALB,3.0,14.358
ZHO,3.0,13.681000000000001
HUL,3.0,5.283
LAW,3.0,10.65
NOR,3.0,0.0
COL,3.0,52.453
HAM,3.0,11.54
SAI,3.0,2.727
DOO,3.0,16.361
RUS,3.0,4.515
BOT,3.0,12.98
PIA,3.0,17.687
VER,3.3333333333333335,9.573
GAS,3.3333333333333335,3.462
ALO,3.3333333333333335,5.5280000000000005
LEC,3.3333333333333335,7.249
STR,3.3333333333333335,8.301
MAG,3.3333333333333335,6.264
TSU,3.3333333333333335,15.317
ALB,3.3333333333333335,14.177
ZHO,3.3333333333333335,13.486
HUL,3.3333333333333335,5.006
LAW,3.3333333333333335,10.576
NOR,3.3333333333333335,0.0
COL,3.3333333333333335,76.803
HAM,3.3333333333333335,11.312
SAI,3.3333333333333335,2.613
DOO,3.3333333333333335,16.148
RUS,3.3333333333333335,4.076
BOT,3.3333333333333335,12.813
PIA,3.3333333333333335,17.881
VER,3.6666666666666665,9.616
GAS,3.6666666666666665,3.315
ALO,3.6666666666666665,5.328
LEC,3.6666666666666665,7.335
STR,3.6666666666666665,8.423
MAG,3.6666666666666665,5.664
TSU,3.6666666666666665,15.8
ALB,3.6666666666666665,13.948
ZHO,3.6666666666666665,13.383
HUL,3.6666666666666665,4.547
LAW,3.6666666666666665,10.663
NOR,3.6666666666666665,0.0
COL,3.6666666666666665,77.601
HAM,3.6666666666666665,11.248
SAI,3.6666666666666665,2.592
DOO,3.6666666666666665,16.205
RUS,3.6666666666666665,3.866
BOT,3.6666666666666665,13.084
PIA,3.6666666666666665,18.217
VER,4.0,10.181
GAS,4.0,4.203
ALO,4.0,6.199
LEC,4.0,7.791
STR,4.0,9.102
MAG,4.0,6.82
TSU,4.0,16.7
ALB,4.0,15.408
ZHO,4.0,14.637
HUL,4.0,5.621
LAW,4.0,11.378
NOR,4.0,0.0
COL,4.0,78.589
HAM,4.0,12.196
SAI,4.0,2.7119999999999997
DOO,4.0,17.549
RUS,4.0,4.993
BOT,4.0,13.914
PIA,4.0,20.878
VER,4.333333333333333,9.984
GAS,4.333333333333333,4.055
ALO,4.333333333333333,6.079
LEC,4.333333333333333,7.665
STR,4.333333333333333,9.034
MAG,4.333333333333333,6.724
TSU,4.333333333333333,16.665
ALB,4.333333333333333,15.387
ZHO,4.333333333333333,14.529
HUL,4.333333333333333,5.338
LAW,4.333333333333333,11.259
NOR,4.333333333333333,0.0
COL,4.333333333333333,78.595
HAM,4.333333333333333,12.03
SAI,4.333333333333333,2.56
DOO,4.333333333333333,17.276
RUS,4.333333333333333,4.674
BOT,4.333333333333333,13.872
PIA,4.333333333333333,42.658
VER,4.666666666666667,9.695
GAS,4.666666666666667,4.376
ALO,4.666666666666667,5.987
LEC,4.666666666666667,7.176
STR,4.666666666666667,9.397
MAG,4.666666666666667,6.449
TSU,4.666666666666667,17.069
ALB,4.666666666666667,15.121
ZHO,4.666666666666667,14.58
HUL,4.666666666666667,5.365
LAW,4.666666666666667,11.355
NOR,4.666666666666667,0.0
COL,4.666666666666667,78.776
HAM,4.666666666666667,11.855
SAI,4.666666666666667,2.515
DOO,4.666666666666667,17.432
RUS,4.666666666666667,4.433
BOT,4.666666666666667,14.132
PIA,4.666666666666667,42.845
VER,5.0,10.89
GAS,5.0,4.71
ALO,5.0,7.179
LEC,5.0,8.44
STR,5.0,10.048
MAG,5.0,7.756
TSU,5.0,17.939
ALB,5.0,16.673000000000002
ZHO,5.0,15.995
HUL,5.0,6.485
LAW,5.0,12.143
NOR,5.0,0.0
COL,5.0,78.896
HAM,5.0,12.825
SAI,5.0,2.858
DOO,5.0,18.902
RUS,5.0,5.6850000000000005
BOT,5.0,15.284
PIA,5.0,42.661
VER,5.333333333333333,10.721
GAS,5.333333333333333,4.6690000000000005
ALO,5.333333333333333,7.038
LEC,5.333333333333333,8.488
STR,5.333333333333333,10.024
MAG,5.333333333333333,7.681
TSU,5.333333333333333,18.019
ALB,5.333333333333333,16.811
ZHO,5.333333333333333,16.016
HUL,5.333333333333333,6.244
LAW,5.333333333333333,12.149
NOR,5.333333333333333,0.0
COL,5.333333333333333,78.813
HAM,5.333333333333333,12.747
SAI,5.333333333333333,2.842
DOO,5.333333333333333,18.768
RUS,5.333333333333333,5.422
BOT,5.333333333333333,15.398
PIA,5.333333333333333,42.586
VER,5.666666666666667,10.4
GAS,5.666666666666667,4.867
ALO,5.666666666666667,6.78
LEC,5.666666666666667,8.194
STR,5.666666666666667,10.295
MAG,5.666666666666667,7.269
TSU,5.666666666666667,18.405
ALB,5.666666666666667,16.52
ZHO,5.666666666666667,15.916
HUL,5.666666666666667,5.851
LAW,5.666666666666667,12.423
NOR,5.666666666666667,0.0
COL,5.666666666666667,79.076
HAM,5.666666666666667,12.533
SAI,5.666666666666667,2.593
DOO,5.666666666666667,18.847
RUS,5.666666666666667,5.19
BOT,5.666666666666667,16.079
PIA,5.666666666666667,42.511
VER,6.0,10.941
GAS,6.0,5.3629999999999995
ALO,6.0,7.647
LEC,6.0,9.076
STR,6.0,11.806000000000001
MAG,6.0,8.581
TSU,6.0,19.325
ALB,6.0,18.127
ZHO,6.0,16.548000000000002
HUL,6.0,6.911
LAW,6.0,13.345
NOR,6.0,0.0
COL,6.0,79.396
HAM,6.0,14.157
SAI,6.0,2.75
DOO,6.0,20.044
RUS,6.0,6.115
BOT,6.0,19.311
PIA,6.0,42.25
VER,6.333333333333333,10.932
GAS,6.333333333333333,5.166
ALO,6.333333333333333,7.626
LEC,6.333333333333333,8.974
STR,6.333333333333333,11.83
MAG,6.333333333333333,8.663
TSU,6.333333333333333,19.462
ALB,6.333333333333333,18.235
ZHO,6.333333333333333,16.731
HUL,6.333333333333333,6.843
LAW,6.333333333333333,13.394
NOR,6.333333333333333,0.0
COL,6.333333333333333,79.503
HAM,6.333333333333333,14.272
SAI,6.333333333333333,2.7359999999999998
DOO,6.333333333333333,20.057
RUS,6.333333333333333,5.961
BOT,6.333333333333333,59.251
PIA,6.333333333333333,42.239
VER,6.666666666666667,11.172
GAS,6.666666666666667,5.422
ALO,6.666666666666667,7.466
LEC,6.666666666666667,8.861
STR,6.666666666666667,11.754
MAG,6.666666666666667,9.285
TSU,6.666666666666667,19.837
ALB,6.666666666666667,18.55
ZHO,6.666666666666667,17.37
HUL,6.666666666666667,6.556
LAW,6.666666666666667,13.638
NOR,6.666666666666667,0.0
COL,6.666666666666667,79.724
HAM,6.666666666666667,14.245
SAI,6.666666666666667,2.6029999999999998
DOO,6.666666666666667,20.435
RUS,6.666666666666667,5.455
BOT,6.666666666666667,60.061
PIA,6.666666666666667,42.377
VER,7.0,11.802
GAS,7.0,6.083
ALO,7.0,8.408
LEC,7.0,9.59
STR,7.0,12.972
MAG,7.0,10.635
TSU,7.0,20.737
ALB,7.0,19.42
ZHO,7.0,18.065
HUL,7.0,7.647
LAW,7.0,14.585
NOR,7.0,0.0
COL,7.0,80.406
HAM,7.0,15.488
SAI,7.0,2.789
DOO,7.0,21.795
RUS,7.0,6.829
BOT,7.0,60.419
PIA,7.0,42.378
