Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2024-07-19 11:15:16,Other,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 0 %,,,,,,
2024-07-19 11:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-07-19 11:59:38,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 15,,,,,,
2024-07-19 12:01:46,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,
2024-07-19 12:01:46,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2024-07-19 12:01:50,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
2024-07-19 12:02:01,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2024-07-19 12:02:04,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,
2024-07-19 12:02:17,Flag,TRACK CLEAR,,CLEAR,Track,,,
2024-07-19 12:02:18,Drs,DRS ENABLED,ENABLED,,,,,
2024-07-19 12:09:54,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 12,,,,,,
2024-07-19 12:09:56,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2024-07-19 12:26:58,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 8,,,,,,
2024-07-19 12:27:11,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
2024-07-19 12:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-07-19 12:30:08,Other,FIRST CAR TO TAKE THE FLAG - CAR 16 (LEC),,,,,,
2024-07-19 12:50:22,Other,RISK OF RAIN FOR F3 QUALIFYING SESSION IS 0 %,,,,,,
