Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2024-08-24 09:29:00,Drs,DRS DISABLED,DISABLED,,,,,
2024-08-24 09:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-08-24 09:32:06,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 13,,,,,,
2024-08-24 09:32:07,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
2024-08-24 09:39:38,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
2024-08-24 09:40:07,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
2024-08-24 09:42:50,Other,INCIDENT INVOLVING CAR 27 (HUL) NOTED - DRIVING IN AN UNSAFE CONDITION,,,,,,
2024-08-24 09:44:01,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2024-08-24 09:44:08,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 27 (HUL) WILL BE INVESTIGATED AFTER THE SESSION - DRIVING IN AN UNSAFE CONDITION,,,,,,
2024-08-24 09:44:11,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2024-08-24 09:44:19,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2024-08-24 09:44:22,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,
2024-08-24 09:44:28,Flag,RED FLAG,,RED,Track,,,
2024-08-24 09:44:28,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2024-08-24 09:44:34,Other,MEDICAL CAR DEPLOYED,,,,,,
2024-08-24 10:19:10,Other,SESSION WILL RESUME AT 12:25 TBC,,,,,,
2024-08-24 10:24:15,Other,SESSION WILL RESUME AT 12:27 TBC,,,,,,
2024-08-24 10:26:20,Other,SESSION WILL RESUME AT 12:28,,,,,,
2024-08-24 10:27:30,Flag,TRACK CLEAR,,CLEAR,Track,,,
2024-08-24 10:27:33,Drs,DRS DISABLED,DISABLED,,,,,
2024-08-24 10:27:58,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 6,,,,,,
2024-08-24 10:28:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-08-24 10:29:52,Flag,BLACK AND WHITE FLAG FOR CAR 1 (VER) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT EXIT,,BLACK AND WHITE,Driver,,1,
2024-08-24 10:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-08-24 10:30:09,Other,FIRST CAR TO TAKE THE FLAG - CAR 11 (PER),,,,,,
2024-08-24 10:35:03,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2024-08-24 10:36:53,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,
2024-08-24 10:37:29,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
