Driver,LapNumber,LapTime,Compound
VER,2.0,84.36,INTERMEDIATE
SAR,2.0,85.278,INTERMEDIATE
SAR,3.0,83.287,INTERMEDIATE
RIC,3.0,85.433,INTERMEDIATE
RIC,4.0,98.848,INTERMEDIATE
NOR,2.0,83.772,INTERMEDIATE
NOR,5.0,81.387,INTERMEDIATE
GAS,4.0,80.311,INTERMEDIATE
ALO,2.0,85.24,INTERMEDIATE
ALO,3.0,90.974,INTERMEDIATE
ALO,4.0,94.783,INTERMEDIATE
ALO,5.0,81.461,INTERMEDIATE
LEC,3.0,84.158,INTERMEDIATE
STR,2.0,84.2,INTERMEDIATE
STR,3.0,81.941,INTERMEDIATE
STR,4.0,99.252,INTERMEDIATE
MAG,3.0,86.854,INTERMEDIATE
MAG,4.0,94.697,INTERMEDIATE
MAG,5.0,82.484,INTERMEDIATE
MAG,8.0,80.45,INTERMEDIATE
ALB,2.0,84.007,INTERMEDIATE
ZHO,4.0,83.24,INTERMEDIATE
HUL,4.0,82.354,INTERMEDIATE
OCO,3.0,81.643,INTERMEDIATE
HAM,2.0,84.098,INTERMEDIATE
SAI,2.0,132.709,WET
SAI,5.0,82.589,INTERMEDIATE
RUS,2.0,83.958,INTERMEDIATE
RUS,3.0,90.034,INTERMEDIATE
RUS,6.0,94.072,INTERMEDIATE
BOT,3.0,84.781,INTERMEDIATE
BOT,6.0,81.155,INTERMEDIATE
PIA,2.0,84.176,INTERMEDIATE
PIA,3.0,100.278,INTERMEDIATE
PIA,4.0,81.85,INTERMEDIATE
PIA,5.0,103.964,INTERMEDIATE
PIA,6.0,86.914,INTERMEDIATE
PIA,9.0,86.35,INTERMEDIATE
