Driver,LapNumber,GapTime
VER,0.6666666666666666,1.221
GAS,0.6666666666666666,12.135
PER,0.6666666666666666,12.424
ALO,0.6666666666666666,4.816
LEC,0.6666666666666666,8.031
STR,0.6666666666666666,7.206
SAR,0.6666666666666666,10.795
MAG,0.6666666666666666,8.134
TSU,0.6666666666666666,8.899000000000001
ALB,0.6666666666666666,9.379
ZHO,0.6666666666666666,16.015
HUL,0.6666666666666666,10.359
RIC,0.6666666666666666,6.375
OCO,0.6666666666666666,11.378
NOR,0.6666666666666666,2.52
HAM,0.6666666666666666,5.443
SAI,0.6666666666666666,10.104
RUS,0.6666666666666666,0.0
BOT,0.6666666666666666,13.574
PIA,0.6666666666666666,3.989
VER,1.0,1.28
GAS,1.0,17.036
PER,1.0,16.277
ALO,1.0,5.542
LEC,1.0,10.722
STR,1.0,9.365
SAR,1.0,14.039
MAG,1.0,8.066
TSU,1.0,10.913
ALB,1.0,12.002
ZHO,1.0,19.807
HUL,1.0,12.388
RIC,1.0,7.615
OCO,1.0,15.239
NOR,1.0,3.006
HAM,1.0,6.468
SAI,1.0,13.958
RUS,1.0,0.0
BOT,1.0,18.088
PIA,1.0,4.687
VER,1.3333333333333333,1.7930000000000001
GAS,1.3333333333333333,19.705
PER,1.3333333333333333,18.449
ALO,1.3333333333333333,6.799
LEC,1.3333333333333333,12.355
STR,1.3333333333333333,11.806000000000001
SAR,1.3333333333333333,15.832
MAG,1.3333333333333333,8.61
TSU,1.3333333333333333,13.264
ALB,1.3333333333333333,14.641
ZHO,1.3333333333333333,22.9
HUL,1.3333333333333333,13.973
RIC,1.3333333333333333,9.821
OCO,1.3333333333333333,17.663
NOR,1.3333333333333333,3.302
HAM,1.3333333333333333,7.668
SAI,1.3333333333333333,16.726
RUS,1.3333333333333333,0.0
BOT,1.3333333333333333,20.803
PIA,1.3333333333333333,5.686
VER,1.6666666666666665,2.4699999999999998
GAS,1.6666666666666665,22.454
PER,1.6666666666666665,20.869
ALO,1.6666666666666665,8.234
LEC,1.6666666666666665,14.809
STR,1.6666666666666665,13.32
SAR,1.6666666666666665,17.796
MAG,1.6666666666666665,8.77
TSU,1.6666666666666665,15.77
ALB,1.6666666666666665,17.034
ZHO,1.6666666666666665,25.824
HUL,1.6666666666666665,14.758
RIC,1.6666666666666665,11.635
OCO,1.6666666666666665,19.652
NOR,1.6666666666666665,4.402
HAM,1.6666666666666665,9.464
SAI,1.6666666666666665,18.615
RUS,1.6666666666666665,0.0
BOT,1.6666666666666665,23.768
PIA,1.6666666666666665,7.028
VER,2.0,2.3810000000000002
GAS,2.0,23.501
PER,2.0,22.562
ALO,2.0,9.631
LEC,2.0,16.261
STR,2.0,13.771
SAR,2.0,18.963
MAG,2.0,8.33
TSU,2.0,17.353
ALB,2.0,18.396
ZHO,2.0,26.915
HUL,2.0,14.501
RIC,2.0,12.63
OCO,2.0,21.59
NOR,2.0,4.6370000000000005
HAM,2.0,10.256
SAI,2.0,20.002
RUS,2.0,0.0
BOT,2.0,24.553
PIA,2.0,6.764
