Driver,LapNumber,GapTime
VER,0.6666666666666666,0.0
SAI,0.6666666666666666,2.2439999999999998
NOR,0.6666666666666666,0.646
LEC,0.6666666666666666,1.931
RUS,0.6666666666666666,1.7970000000000002
HAM,0.6666666666666666,2.873
MAG,0.6666666666666666,3.7560000000000002
HUL,0.6666666666666666,4.222
PER,0.6666666666666666,4.773
PIA,0.6666666666666666,6.557
TSU,0.6666666666666666,3.847
COL,0.6666666666666666,5.373
STR,0.6666666666666666,5.784
GAS,0.6666666666666666,5.982
OCO,0.6666666666666666,7.991
LAW,0.6666666666666666,7.529
ALB,0.6666666666666666,9.793
ALO,0.6666666666666666,7.701
ZHO,0.6666666666666666,8.64
BOT,0.6666666666666666,8.383
VER,1.0,0.0
SAI,1.0,2.98
NOR,1.0,1.014
LEC,1.0,2.583
RUS,1.0,2.049
HAM,1.0,3.842
MAG,1.0,4.138
HUL,1.0,5.504
PER,1.0,6.068
PIA,1.0,7.791
TSU,1.0,4.88
COL,1.0,6.373
STR,1.0,6.684
GAS,1.0,7.3469999999999995
OCO,1.0,9.4
LAW,1.0,8.456
ALB,1.0,11.403
ALO,1.0,8.983
ZHO,1.0,10.600999999999999
BOT,1.0,9.94
VER,1.3333333333333333,0.0
SAI,1.3333333333333333,2.904
NOR,1.3333333333333333,1.038
LEC,1.3333333333333333,2.43
RUS,1.3333333333333333,1.568
HAM,1.3333333333333333,3.6710000000000003
MAG,1.3333333333333333,4.336
HUL,1.3333333333333333,5.63
PER,1.3333333333333333,6.31
PIA,1.3333333333333333,8.756
TSU,1.3333333333333333,5.083
COL,1.3333333333333333,7.228
STR,1.3333333333333333,7.837
GAS,1.3333333333333333,8.31
OCO,1.3333333333333333,10.171
LAW,1.3333333333333333,9.271
ALB,1.3333333333333333,12.022
ALO,1.3333333333333333,9.71
ZHO,1.3333333333333333,11.381
BOT,1.3333333333333333,10.705
VER,1.6666666666666665,0.0
SAI,1.6666666666666665,2.216
NOR,1.6666666666666665,0.643
LEC,1.6666666666666665,2.092
RUS,1.6666666666666665,1.363
HAM,1.6666666666666665,3.337
MAG,1.6666666666666665,4.639
HUL,1.6666666666666665,6.245
PER,1.6666666666666665,7.059
PIA,1.6666666666666665,9.141
TSU,1.6666666666666665,6.32
COL,1.6666666666666665,7.411
STR,1.6666666666666665,7.963
GAS,1.6666666666666665,8.732
OCO,1.6666666666666665,10.797
LAW,1.6666666666666665,9.542
ALB,1.6666666666666665,12.642
ALO,1.6666666666666665,10.016
ZHO,1.6666666666666665,12.167
BOT,1.6666666666666665,11.455
VER,2.0,0.0
SAI,2.0,2.8
NOR,2.0,0.885
LEC,2.0,2.541
RUS,2.0,1.675
HAM,2.0,3.942
MAG,2.0,5.3469999999999995
HUL,2.0,7.478
PER,2.0,8.046
PIA,2.0,10.232
TSU,2.0,6.889
COL,2.0,8.438
STR,2.0,8.986
GAS,2.0,9.757
OCO,2.0,12.046
LAW,2.0,10.711
ALB,2.0,14.004
ALO,2.0,11.147
ZHO,2.0,13.317
BOT,2.0,12.557
VER,2.3333333333333335,0.0
SAI,2.3333333333333335,3.077
NOR,2.3333333333333335,0.793
LEC,2.3333333333333335,2.561
RUS,2.3333333333333335,1.5979999999999999
HAM,2.3333333333333335,4.018
MAG,2.3333333333333335,5.876
HUL,2.3333333333333335,7.5280000000000005
PER,2.3333333333333335,8.417
PIA,2.3333333333333335,11.058
TSU,2.3333333333333335,7.074
COL,2.3333333333333335,9.242
STR,2.3333333333333335,9.89
GAS,2.3333333333333335,10.606
OCO,2.3333333333333335,12.858
LAW,2.3333333333333335,11.615
ALB,2.3333333333333335,14.931000000000001
ALO,2.3333333333333335,12.203
ZHO,2.3333333333333335,14.025
BOT,2.3333333333333335,13.447
VER,2.6666666666666665,0.0
SAI,2.6666666666666665,2.832
NOR,2.6666666666666665,0.742
LEC,2.6666666666666665,2.262
RUS,2.6666666666666665,1.508
HAM,2.6666666666666665,4.166
MAG,2.6666666666666665,6.577
HUL,2.6666666666666665,8.067
PER,2.6666666666666665,9.053
PIA,2.6666666666666665,11.865
TSU,2.6666666666666665,7.58
COL,2.6666666666666665,9.657
STR,2.6666666666666665,10.33
GAS,2.6666666666666665,11.155
OCO,2.6666666666666665,13.765
LAW,2.6666666666666665,12.403
ALB,2.6666666666666665,15.967
ALO,2.6666666666666665,13.327
ZHO,2.6666666666666665,15.421
BOT,2.6666666666666665,14.604
VER,3.0,0.0
SAI,3.0,3.194
NOR,3.0,1.027
LEC,3.0,2.669
RUS,3.0,1.9609999999999999
HAM,3.0,4.737
MAG,3.0,7.002
HUL,3.0,9.028
