Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2024-07-20 10:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-07-20 11:23:54,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,
2024-07-20 11:23:54,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
2024-07-20 11:23:55,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,,
2024-07-20 11:24:16,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
2024-07-20 11:24:32,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2024-07-20 11:29:09,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 18,,,,,,
2024-07-20 11:29:17,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
2024-07-20 11:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-07-20 11:30:13,Other,FIRST CAR TO TAKE THE FLAG - CAR 22 (TSU),,,,,,
