Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2024-11-23 02:17:04,Other,TRACK TEST COMPLETED,,,,,,
2024-11-23 02:19:51,Other,RISK OF RAIN FOR F1 THIRD PRACTICE SESSION IS 0%,,,,,,
2024-11-23 02:20:01,Other,LIGHT BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
2024-11-23 02:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-11-23 02:59:42,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2024-11-23 02:59:43,Other,DRS DISABLED IN ZONE 1,,,,,,
2024-11-23 02:59:48,Other,DRS ENABLED IN ZONE 1,,,,,,
2024-11-23 02:59:48,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2024-11-23 03:05:52,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2024-11-23 03:05:53,Other,DRS DISABLED IN ZONE 1,,,,,,
2024-11-23 03:05:55,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2024-11-23 03:05:55,Other,DRS ENABLED IN ZONE 1,,,,,,
2024-11-23 03:23:05,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,
2024-11-23 03:23:18,Flag,RED FLAG,,RED,Track,,,
2024-11-23 03:23:18,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
2024-11-23 03:27:43,Flag,TRACK CLEAR,,CLEAR,Track,,,
2024-11-23 03:27:49,Other,SESSION WILL RESUME AT 19:29,,,,,,
2024-11-23 03:27:52,Drs,DRS ENABLED,ENABLED,,,,,
2024-11-23 03:29:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-11-23 03:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-11-23 03:30:52,Other,FIRST CAR TO TAKE THE FLAG - CAR 20 (MAG),,,,,,
