Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2024-06-21 11:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-06-21 12:07:44,Flag,RED FLAG,,RED,Track,,,
2024-06-21 12:09:57,Flag,TRACK CLEAR,,CLEAR,Track,,,
2024-06-21 12:09:59,Drs,DRS ENABLED,ENABLED,,,,,
2024-06-21 12:10:05,Other,SESSION WILL RESUME AT 14:11,,,,,,
2024-06-21 12:11:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2024-06-21 12:21:38,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 3,,,,,,
2024-06-21 12:21:40,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2024-06-21 12:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2024-06-21 12:30:18,Other,FIRST CAR TO TAKE THE FLAG - CAR 23 (ALB),,,,,,
2024-06-21 12:45:10,Other,RISK OF RAIN FOR F3 QUALIFYING SESSION IS 0%,,,,,,
